property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,latitude,longitude,distancia_al_centro,zona,zona_0,zona_1,zona_2
House,Entire home/apt,9,4.5,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",450,47.6263634346194,-122.309927144534,2.7936204909179603,0,True,False,False
Bed & Breakfast,Private room,1,3.0,1,"{""Wireless Internet"",Heating,Essentials,Shampoo}",105,47.6190151209327,-122.309338249444,2.2267908348358283,0,True,False,False
House,Entire home/apt,8,2.0,3,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",295,47.6387868466579,-122.313342991691,3.8877722670621537,0,True,False,False
House,Private room,2,1.0,1,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65,47.6214859665432,-122.302712614918,2.787417232970536,0,True,False,False
House,Entire home/apt,7,3.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",158,47.6182761752033,-122.308621547018,2.2177900230936345,0,True,False,False
House,Entire home/apt,5,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",125,47.6237951622802,-122.302116809225,2.984629195766504,0,True,False,False
Apartment,Entire home/apt,4,1.0,2,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",125,47.620264773671,-122.307771449245,2.4064060720674254,0,True,False,False
Apartment,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",80,47.6175707014938,-122.308996344053,2.1483650281498896,0,True,False,False
House,Shared room,1,3.5,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",31,47.6308784992299,-122.303664649128,3.4782026757310525,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",115,47.6220717097319,-122.303863205489,2.7605259740902586,0,True,False,False
House,Shared room,1,3.5,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",29,47.6302226359437,-122.303249680564,3.4405583688163337,0,True,False,False
House,Shared room,1,3.5,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",29,47.6295100212916,-122.303075243124,3.3878607326289947,0,True,False,False
Townhouse,Entire home/apt,4,2.5,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",120,47.6177292845098,-122.311403348622,2.0160416174630544,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{""Wireless Internet"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",135,47.617911424172,-122.311261333593,2.037175709519611,0,True,False,False
House,Entire home/apt,4,1.5,2,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",125,47.6238752865371,-122.301334796361,3.0350346212816137,0,True,False,False
House,Private room,2,2.0,1,"{""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,47.6240462389943,-122.30189006239,3.0158128240241817,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125,47.6147299822085,-122.312398997198,1.7588270303652522,0,True,False,False
House,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",97,47.6168679694507,-122.310744554214,1.9961768630961738,0,True,False,False
House,Entire home/apt,6,2.5,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",300,47.6212454218171,-122.302200988241,2.801958175686307,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",95,47.6172203037535,-122.309992315764,2.06493951499467,0,True,False,False
Apartment,Entire home/apt,4,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",135,47.6224259469116,-122.298339104195,3.1139584580173456,0,True,False,False
House,Shared room,1,3.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",30,47.6308896734253,-122.303600221027,3.4821604903045684,0,True,False,False
Apartment,Entire home/apt,4,1.0,0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",92,47.6178219152955,-122.311247444572,2.031635891258456,0,True,False,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials,Shampoo}",80,47.6234876641212,-122.311423903245,2.471968315922766,0,True,False,False
House,Shared room,1,3.5,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",30,47.6304070489866,-122.301490059957,3.5409939564891997,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",90,47.6246610125734,-122.308100170466,2.7328239661644482,0,True,False,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",65,47.6214562130871,-122.29989888259,2.9560006278378923,0,True,False,False
House,Shared room,1,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",31,47.6303303080213,-122.30170782108,3.523878760011993,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",139,47.6360308448667,-122.313241590875,3.6069284438771017,0,True,False,False
House,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",135,47.6230721646878,-122.311685314212,2.423733099060503,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",83,47.6240165459611,-122.307947163398,2.687191232663985,0,True,False,False
Apartment,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",85,47.6221000312273,-122.301350347661,2.9102228130793475,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}",195,47.6225157755014,-122.311942616375,2.363734663985489,0,True,False,False
Townhouse,Entire home/apt,9,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",450,47.6211190931429,-122.299738191877,2.944633326540504,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",98,47.623166993204,-122.301678060072,2.9647060142435198,0,True,False,False
House,Private room,2,1.0,1,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",45,47.7145879280611,-122.365088829682,12.30308878388581,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",125,47.7094245213495,-122.363232604129,11.712721375238038,1,False,True,False
House,Private room,2,1.5,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",75,47.7299049513516,-122.357210234386,13.882679083651666,1,False,True,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",99,47.7333163119148,-122.360559507737,14.293981910803268,1,False,True,False
Apartment,Entire home/apt,6,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",49,47.7173026237218,-122.365092422228,12.598923550539245,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",67,47.7157591343593,-122.366497254348,12.452182280969803,1,False,True,False
House,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",105,47.7210101887249,-122.366448785549,13.023130194703056,1,False,True,False
House,Entire home/apt,6,2.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",195,47.7135183282082,-122.358735286566,12.098619018565518,1,False,True,False
House,Entire home/apt,6,1.0,2,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125,47.7107347451732,-122.356574988671,11.767065421336744,1,False,True,False
House,Private room,2,1.0,1,"{Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",65,47.7308262285164,-122.35558832156,13.968261484692936,1,False,True,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",125,47.7227266354425,-122.356684276618,13.0867916173041,1,False,True,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",39,47.7064431832994,-122.359972030068,11.340357157042154,1,False,True,False
House,Private room,4,2.0,1,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",68,47.7140326574682,-122.355968477997,12.12254492949353,1,False,True,False
House,Entire home/apt,6,1.0,0,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",120,47.7164292956253,-122.372043781434,12.617604150277321,1,False,True,False
House,Private room,2,2.0,1,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",86,47.7147971207949,-122.355874715262,12.205579021541972,1,False,True,False
House,Private room,1,2.0,1,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",39,47.7153959707864,-122.359722384696,12.316825377509405,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",200,47.6534342373738,-122.351842968974,5.457251255016282,1,False,True,False
Apartment,Entire home/apt,3,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",84,47.6542975861454,-122.352588507447,5.5649265154370795,1,False,True,False
House,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",150,47.6539680156303,-122.350922726689,5.496177415431461,1,False,True,False
Camper/RV,Entire home/apt,2,1.0,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Other pet(s)"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",82,47.6536319790802,-122.343583472235,5.343792508315418,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",140,47.6543710193199,-122.357453783186,5.684683248117476,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,47.6554978462042,-122.359283050689,5.849451280253064,1,False,True,False
House,Private room,2,3.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75,47.6558721092693,-122.356883912797,5.82835473943641,1,False,True,False
House,Entire home/apt,4,1.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",125,47.6612517663359,-122.351037163214,6.284105083124757,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",138,47.6570157538467,-122.359939827505,6.024832453532336,1,False,True,False
House,Private room,2,1.5,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",65,47.6608144349992,-122.347274261217,6.178362901630796,1,False,True,False
House,Entire home/apt,4,3.5,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",250,47.6603278518396,-122.352226497953,6.205276020343169,1,False,True,False
House,Entire home/apt,5,1.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",180,47.6589569987797,-122.356742408452,6.151106254409391,1,False,True,False
Apartment,Entire home/apt,4,1.0,1,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",136,47.6537152081947,-122.347423362297,5.406962981440563,1,False,True,False
House,Entire home/apt,2,1.0,0,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129,47.6532359674869,-122.350743652014,5.414072180454746,1,False,True,False
House,Private room,2,1.0,1,"{""Wireless Internet"",""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",61,47.6587604509461,-122.356498935274,6.1247688973811645,1,False,True,False
House,Entire home/apt,8,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials}",275,47.6530281261945,-122.34268277696,5.266900260175895,1,False,True,False
House,Private room,4,1.0,1,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",59,47.6555555141987,-122.359134839274,5.851582192211755,1,False,True,False
House,Entire home/apt,5,2.0,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500,47.6525683397034,-122.351361016034,5.354766094049212,1,False,True,False
House,Entire home/apt,3,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200,47.6571750579268,-122.345107628458,5.751260861038625,1,False,True,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",95,47.6509281709359,-122.346249886722,5.0854615269241,1,False,True,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo}",99,47.6555710482387,-122.344889293972,5.5727477887486145,1,False,True,False
House,Private room,1,1.0,1,"{""Wireless Internet"",Kitchen,Essentials}",55,47.6595739186313,-122.344493934974,6.006936789389401,1,False,True,False
Apartment,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",105,47.6559016637077,-122.361016063906,5.937961214220284,1,False,True,False
Townhouse,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",75,47.6644066984849,-122.35259866988,6.652425427949792,1,False,True,False
House,Private room,1,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",52,47.6539682853897,-122.345079799464,5.399875958261493,1,False,True,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",57,47.6620973267168,-122.34951314823,6.351124054243982,1,False,True,False
House,Private room,3,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",54,47.6544518169806,-122.354403358005,5.620566535685572,1,False,True,False
House,Private room,3,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",50,47.6548713025183,-122.353255514871,5.6401752695389495,1,False,True,False
Townhouse,Private room,2,1.0,1,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer""}",67,47.6484040342324,-122.344876705032,4.789632051896712,1,False,True,False
Apartment,Private room,2,1.0,1,"{""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",43,47.6492340249642,-122.346060153342,4.8983528498167335,1,False,True,False
Townhouse,Private room,1,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",97,47.6603613592077,-122.352688478937,6.217438248641128,1,False,True,False
Apartment,Shared room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",55,47.6536050481093,-122.358203077101,5.6239206409168245,1,False,True,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",69,47.6592865754171,-122.347159512454,6.009863484431489,1,False,True,False
Cabin,Entire home/apt,2,1.0,1,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",99,47.655550479712,-122.355448039899,5.760700006271066,1,False,True,False
Apartment,Entire home/apt,6,1.0,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149,47.6542175371838,-122.347217251342,5.458298430091803,1,False,True,False
